zone_x,state_x,lga_x,sector_x,ea_x,hhid,item_cd,item_desc,s5q1,tracked_obs_x,zone_y,state_y,lga_y,sector_y,ea_y,item_seq,s5q2,s5q3,s5q4,tracked_obs_y,_merge,obs_count,mismatch
3,20,2021,1,3300,200009,332,Mobile Phone,6.0,0,3.0,20.0,2021.0,1.0,3300.0,1.0,1.0,0.0,7000.0,0.0,both,5,1
3,20,2021,1,3300,200009,332,Mobile Phone,6.0,0,3.0,20.0,2021.0,1.0,3300.0,2.0,2.0,2.0,4000.0,0.0,both,5,1
3,20,2021,1,3300,200009,332,Mobile Phone,6.0,0,3.0,20.0,2021.0,1.0,3300.0,3.0,1.0,2.0,6500.0,0.0,both,5,1
3,20,2021,1,3300,200009,332,Mobile Phone,6.0,0,3.0,20.0,2021.0,1.0,3300.0,4.0,1.0,2.0,16000.0,0.0,both,5,1
3,20,2021,1,3300,200009,332,Mobile Phone,6.0,0,3.0,20.0,2021.0,1.0,3300.0,5.0,8.0,1.0,7500.0,0.0,both,5,1
3,20,2021,1,3300,200010,306,Mat,3.0,0,3.0,20.0,2021.0,1.0,3300.0,1.0,2.0,2.0,150.0,0.0,both,2,1
3,20,2021,1,3300,200010,306,Mat,3.0,0,3.0,20.0,2021.0,1.0,3300.0,2.0,1.0,1.0,50.0,0.0,both,2,1
3,20,2018,2,1134,200012,304,Mattress,2.0,0,3.0,20.0,2018.0,2.0,1134.0,1.0,98.0,3.0,8000.0,0.0,both,1,1
3,20,2018,2,1134,200012,305,Bed,2.0,0,3.0,20.0,2018.0,2.0,1134.0,1.0,98.0,2.0,6000.0,0.0,both,1,1
3,20,2018,2,1134,200015,305,Bed,2.0,0,,,,,,,,,,,left_only,1,1
3,20,2018,2,1134,200015,306,Mat,4.0,0,3.0,20.0,2018.0,2.0,1134.0,1.0,2.0,0.0,300.0,0.0,both,3,1
3,20,2018,2,1134,200015,306,Mat,4.0,0,3.0,20.0,2018.0,2.0,1134.0,2.0,2.0,0.0,100.0,0.0,both,3,1
3,20,2018,2,1134,200015,306,Mat,4.0,0,3.0,20.0,2018.0,2.0,1134.0,3.0,2.0,0.0,50.0,0.0,both,3,1
3,20,2018,2,1134,200018,306,Mat,3.0,0,3.0,20.0,2018.0,2.0,1134.0,1.0,1.0,2.0,500.0,0.0,both,1,1
3,20,2005,2,970,200024,306,Mat,2.0,0,3.0,20.0,2005.0,2.0,970.0,1.0,98.0,2.0,600.0,0.0,both,1,1
3,20,2005,2,970,200025,304,Mattress,2.0,0,3.0,20.0,2005.0,2.0,970.0,1.0,98.0,2.0,5000.0,0.0,both,1,1
3,20,2005,2,970,200025,306,Mat,1.0,0,3.0,20.0,2005.0,2.0,970.0,1.0,2.0,0.0,600.0,0.0,both,2,1
3,20,2005,2,970,200025,306,Mat,1.0,0,3.0,20.0,2005.0,2.0,970.0,2.0,2.0,5.0,60.0,0.0,both,2,1
3,20,2005,2,970,200026,304,Mattress,2.0,0,3.0,20.0,2005.0,2.0,970.0,1.0,98.0,0.0,4000.0,0.0,both,1,1
3,20,2005,2,970,200026,306,Mat,2.0,0,3.0,20.0,2005.0,2.0,970.0,1.0,98.0,0.0,500.0,0.0,both,1,1
3,20,2005,2,970,200029,302,Furniture (chairs),1.0,0,3.0,20.0,2005.0,2.0,970.0,1.0,2.0,10.0,2000.0,0.0,both,2,1
3,20,2005,2,970,200029,302,Furniture (chairs),1.0,0,3.0,20.0,2005.0,2.0,970.0,2.0,6.0,5.0,3000.0,0.0,both,2,1
3,20,2003,2,784,200031,306,Mat,2.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,98.0,0.0,500.0,0.0,both,1,1
3,20,2003,2,784,200032,302,Furniture (chairs),2.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,1.0,5.0,3000.0,0.0,both,1,1
3,20,2003,2,784,200032,304,Mattress,3.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,98.0,3.0,4000.0,0.0,both,1,1
3,20,2003,2,784,200032,306,Mat,5.0,0,,,,,,,,,,,left_only,1,1
3,20,2003,2,784,200033,302,Furniture (chairs),4.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,98.0,5.0,4000.0,0.0,both,1,1
3,20,2003,2,784,200033,304,Mattress,3.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,98.0,3.0,15000.0,0.0,both,1,1
3,20,2003,2,784,200033,305,Bed,2.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,98.0,8.0,10000.0,0.0,both,1,1
3,20,2003,2,784,200033,306,Mat,5.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,98.0,4.0,500.0,0.0,both,1,1
3,20,2003,2,784,200033,307,Sewing machine,2.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,98.0,6.0,17000.0,0.0,both,1,1
3,20,2003,2,784,200034,303,Furniture (table),2.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,2.0,3.0,5000.0,0.0,both,1,1
3,20,2003,2,784,200034,304,Mattress,2.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,2.0,2.0,15000.0,0.0,both,1,1
3,20,2003,2,784,200034,305,Bed,4.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,2.0,4.0,6000.0,0.0,both,1,1
3,20,2003,2,784,200036,306,Mat,3.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,1.0,0.0,50.0,0.0,both,2,1
3,20,2003,2,784,200036,306,Mat,3.0,0,3.0,20.0,2003.0,2.0,784.0,2.0,2.0,1.0,150.0,0.0,both,2,1
3,20,2003,2,784,200037,306,Mat,4.0,0,3.0,20.0,2003.0,2.0,784.0,1.0,6.0,9.0,200.0,0.0,both,5,1
3,20,2003,2,784,200037,306,Mat,4.0,0,3.0,20.0,2003.0,2.0,784.0,2.0,6.0,11.0,40.0,0.0,both,5,1
3,20,2003,2,784,200037,306,Mat,4.0,0,3.0,20.0,2003.0,2.0,784.0,3.0,6.0,2.0,200.0,0.0,both,5,1
3,20,2003,2,784,200037,306,Mat,4.0,0,3.0,20.0,2003.0,2.0,784.0,4.0,6.0,2.0,50.0,0.0,both,5,1
3,20,2003,2,784,200037,306,Mat,4.0,0,3.0,20.0,2003.0,2.0,784.0,5.0,2.0,8.0,200.0,0.0,both,5,1
3,20,2003,2,784,200040,305,Bed,3.0,0,,,,,,,,,,,left_only,1,1
3,20,2030,2,1050,200043,305,Bed,2.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,2.0,1.0,5000.0,0.0,both,1,1
3,20,2030,2,1050,200044,305,Bed,3.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,6.0,5.0,1200.0,0.0,both,2,1
3,20,2030,2,1050,200044,305,Bed,3.0,0,3.0,20.0,2030.0,2.0,1050.0,2.0,2.0,5.0,1500.0,0.0,both,2,1
3,20,2030,2,1050,200044,306,Mat,6.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,11.0,11.0,1100.0,0.0,both,1,1
3,20,2030,2,1050,200045,302,Furniture (chairs),2.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,2.0,0.0,3000.0,0.0,both,1,1
3,20,2030,2,1050,200045,304,Mattress,4.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,2.0,0.0,5000.0,0.0,both,1,1
3,20,2030,2,1050,200045,305,Bed,2.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,2.0,0.0,3000.0,0.0,both,1,1
3,20,2030,2,1050,200045,306,Mat,3.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,2.0,0.0,500.0,0.0,both,1,1
3,20,2030,2,1050,200046,302,Furniture (chairs),2.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,2.0,0.0,350000.0,0.0,both,1,1
3,20,2030,2,1050,200046,306,Mat,2.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,2.0,0.0,400.0,0.0,both,1,1
3,20,2030,2,1050,200049,305,Bed,1.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,1.0,5.0,2000.0,0.0,both,2,1
3,20,2030,2,1050,200049,305,Bed,1.0,0,3.0,20.0,2030.0,2.0,1050.0,2.0,1.0,2.0,500.0,0.0,both,2,1
3,20,2030,2,1050,200049,306,Mat,2.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,1.0,2.0,500.0,0.0,both,1,1
3,20,2030,2,1050,200050,304,Mattress,4.0,0,3.0,20.0,2030.0,2.0,1050.0,1.0,3.0,6.0,4000.0,0.0,both,3,1
3,20,2030,2,1050,200050,304,Mattress,4.0,0,3.0,20.0,2030.0,2.0,1050.0,2.0,2.0,8.0,4000.0,0.0,both,3,1
3,20,2030,2,1050,200050,304,Mattress,4.0,0,3.0,20.0,2030.0,2.0,1050.0,3.0,1.0,7.0,3500.0,0.0,both,3,1
3,20,2032,1,1390,200051,304,Mattress,2.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,2.0,7.0,3000.0,0.0,both,1,1
3,20,2032,1,1390,200055,302,Furniture (chairs),8.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,2.0,10000.0,0.0,both,1,1
3,20,2032,1,1390,200055,304,Mattress,2.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,4.0,12000.0,0.0,both,1,1
3,20,2032,1,1390,200055,306,Mat,3.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,2.0,2.0,300.0,0.0,both,1,1
3,20,2032,1,1390,200055,327,TV Set,2.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,3.0,10000.0,0.0,both,1,1
3,20,2032,1,1390,200055,329,DVD Player,2.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,0.0,2000.0,0.0,both,1,1
3,20,2032,1,1390,200056,302,Furniture (chairs),4.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,5.0,1000.0,0.0,both,1,1
3,20,2032,1,1390,200056,303,Furniture (table),2.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,2.0,3000.0,0.0,both,1,1
3,20,2032,1,1390,200056,304,Mattress,4.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,5.0,12000.0,0.0,both,1,1
3,20,2032,1,1390,200056,305,Bed,3.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,5.0,20000.0,0.0,both,1,1
3,20,2032,1,1390,200056,306,Mat,4.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,2.0,300.0,0.0,both,1,1
3,20,2032,1,1390,200056,321,Fan,4.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,3.0,3000.0,0.0,both,1,1
3,20,2032,1,1390,200056,323,Cassette recorder,4.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,2.0,7000.0,0.0,both,1,1
3,20,2032,1,1390,200056,327,TV Set,2.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,5.0,20000.0,0.0,both,1,1
3,20,2032,1,1390,200056,329,DVD Player,2.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,2.0,4000.0,0.0,both,1,1
3,20,2032,1,1390,200057,302,Furniture (chairs),5.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,2.0,9.0,5000.0,0.0,both,1,1
3,20,2032,1,1390,200057,304,Mattress,2.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,98.0,4.0,8000.0,0.0,both,1,1
3,20,2032,1,1390,200057,306,Mat,2.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,2.0,2.0,300.0,0.0,both,1,1
3,20,2032,1,1390,200058,305,Bed,2.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,15.0,5000.0,0.0,both,1,1
3,20,2032,1,1390,200058,306,Mat,2.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,1.0,250.0,0.0,both,3,1
3,20,2032,1,1390,200058,306,Mat,2.0,0,3.0,20.0,2032.0,1.0,1390.0,2.0,1.0,17.0,400.0,0.0,both,3,1
3,20,2032,1,1390,200058,306,Mat,2.0,0,3.0,20.0,2032.0,1.0,1390.0,3.0,1.0,2.0,150.0,0.0,both,3,1
3,20,2032,1,1390,200059,304,Mattress,1.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,10.0,6000.0,0.0,both,2,1
3,20,2032,1,1390,200059,304,Mattress,1.0,0,3.0,20.0,2032.0,1.0,1390.0,2.0,1.0,10.0,5000.0,0.0,both,2,1
3,20,2032,1,1390,200059,305,Bed,3.0,0,3.0,20.0,2032.0,1.0,1390.0,1.0,1.0,15.0,3000.0,0.0,both,1,1
3,20,2032,2,1772,200061,304,Mattress,3.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,98.0,8.0,8000.0,0.0,both,1,1
3,20,2032,2,1772,200061,305,Bed,2.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,2.0,8.0,5000.0,0.0,both,1,1
3,20,2032,2,1772,200061,306,Mat,3.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,2.0,3.0,400.0,0.0,both,1,1
3,20,2032,2,1772,200062,302,Furniture (chairs),4.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,2.0,10.0,2000.0,0.0,both,1,1
3,20,2032,2,1772,200062,304,Mattress,2.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,2.0,8.0,5000.0,0.0,both,1,1
3,20,2032,2,1772,200062,305,Bed,2.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,2.0,15.0,10000.0,0.0,both,1,1
3,20,2032,2,1772,200062,306,Mat,5.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,2.0,2.0,400.0,0.0,both,1,1
3,20,2032,2,1772,200062,307,Sewing machine,2.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,1.0,20.0,9000.0,0.0,both,1,1
3,20,2032,2,1772,200063,302,Furniture (chairs),2.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,1.0,5.0,2000.0,0.0,both,1,1
3,20,2032,2,1772,200063,304,Mattress,2.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,98.0,5.0,5000.0,0.0,both,1,1
3,20,2032,2,1772,200063,305,Bed,3.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,98.0,5.0,6000.0,0.0,both,1,1
3,20,2032,2,1772,200063,306,Mat,4.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,98.0,3.0,400.0,0.0,both,1,1
3,20,2032,2,1772,200064,302,Furniture (chairs),4.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,98.0,7.0,1500.0,0.0,both,1,1
3,20,2032,2,1772,200064,304,Mattress,4.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,98.0,7.0,10000.0,0.0,both,1,1
3,20,2032,2,1772,200064,305,Bed,4.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,98.0,4.0,7000.0,0.0,both,1,1
3,20,2032,2,1772,200064,306,Mat,6.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,98.0,2.0,400.0,0.0,both,1,1
3,20,2032,2,1772,200066,306,Mat,6.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,1.0,3.0,400.0,0.0,both,1,1
3,20,2032,2,1772,200068,302,Furniture (chairs),2.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,7.0,5.0,4500.0,0.0,both,1,1
3,20,2032,2,1772,200068,304,Mattress,4.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,7.0,7.0,5500.0,0.0,both,2,1
3,20,2032,2,1772,200068,304,Mattress,4.0,0,3.0,20.0,2032.0,2.0,1772.0,2.0,2.0,6.0,4500.0,0.0,both,2,1
3,20,2032,2,1772,200068,305,Bed,4.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,7.0,7.0,8500.0,0.0,both,2,1
3,20,2032,2,1772,200068,305,Bed,4.0,0,3.0,20.0,2032.0,2.0,1772.0,2.0,2.0,6.0,3200.0,0.0,both,2,1
3,20,2032,2,1772,200068,306,Mat,5.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,1.0,2.0,500.0,0.0,both,1,1
3,20,2032,2,1772,200069,302,Furniture (chairs),4.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,1.0,4.0,6500.0,0.0,both,1,1
3,20,2032,2,1772,200070,306,Mat,2.0,0,3.0,20.0,2032.0,2.0,1772.0,1.0,1.0,2.0,160.0,0.0,both,1,1
3,20,2015,2,1746,200071,306,Mat,3.0,0,3.0,20.0,2015.0,2.0,1746.0,1.0,2.0,3.0,300.0,0.0,both,1,1
3,20,2015,2,1746,200072,304,Mattress,6.0,0,3.0,20.0,2015.0,2.0,1746.0,1.0,1.0,9.0,16000.0,0.0,both,1,1
3,20,2015,2,1746,200072,305,Bed,6.0,0,3.0,20.0,2015.0,2.0,1746.0,1.0,1.0,11.0,20000.0,0.0,both,1,1
3,20,2015,2,1746,200072,306,Mat,12.0,0,3.0,20.0,2015.0,2.0,1746.0,1.0,1.0,3.0,600.0,0.0,both,1,1
3,20,2015,2,1746,200073,306,Mat,3.0,0,3.0,20.0,2015.0,2.0,1746.0,1.0,2.0,3.0,300.0,0.0,both,1,1
3,20,2015,2,1746,200078,304,Mattress,3.0,0,3.0,20.0,2015.0,2.0,1746.0,1.0,98.0,10.0,5000.0,0.0,both,1,1
3,20,2015,2,1746,200078,305,Bed,2.0,0,3.0,20.0,2015.0,2.0,1746.0,1.0,98.0,10.0,1000.0,0.0,both,1,1
3,20,2015,2,1746,200078,306,Mat,5.0,0,3.0,20.0,2015.0,2.0,1746.0,1.0,98.0,2.0,200.0,0.0,both,1,1
3,20,2015,2,1746,200079,304,Mattress,3.0,0,3.0,20.0,2015.0,2.0,1746.0,1.0,98.0,10.0,3000.0,0.0,both,1,1
3,20,2015,2,1746,200079,305,Bed,2.0,0,3.0,20.0,2015.0,2.0,1746.0,1.0,98.0,10.0,2000.0,0.0,both,1,1
3,20,2015,2,1746,200079,306,Mat,5.0,0,3.0,20.0,2015.0,2.0,1746.0,1.0,98.0,2.0,300.0,0.0,both,1,1
3,20,2022,2,1130,200085,302,Furniture (chairs),2.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,2.0,5.0,3000.0,0.0,both,1,1
3,20,2022,2,1130,200085,304,Mattress,2.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,2.0,5.0,6000.0,0.0,both,1,1
3,20,2022,2,1130,200085,306,Mat,2.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,98.0,3.0,400.0,0.0,both,1,1
3,20,2022,2,1130,200086,305,Bed,2.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,2.0,7.0,3000.0,0.0,both,1,1
3,20,2022,2,1130,200086,306,Mat,2.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,2.0,4.0,300.0,0.0,both,1,1
3,20,2022,2,1130,200087,302,Furniture (chairs),4.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,2.0,3.0,2500.0,0.0,both,1,1
3,20,2022,2,1130,200087,303,Furniture (table),2.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,2.0,3.0,1000.0,0.0,both,1,1
3,20,2022,2,1130,200087,304,Mattress,3.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,1.0,3.0,4000.0,0.0,both,2,1
3,20,2022,2,1130,200087,304,Mattress,3.0,0,3.0,20.0,2022.0,2.0,1130.0,2.0,2.0,3.0,1000.0,0.0,both,2,1
3,20,2022,2,1130,200087,306,Mat,3.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,1.0,2.0,400.0,0.0,both,2,1
3,20,2022,2,1130,200087,306,Mat,3.0,0,3.0,20.0,2022.0,2.0,1130.0,2.0,2.0,2.0,400.0,0.0,both,2,1
3,20,2022,2,1130,200088,304,Mattress,2.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,2.0,11.0,1200.0,0.0,both,1,1
3,20,2022,2,1130,200088,305,Bed,2.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,2.0,10.0,3500.0,0.0,both,1,1
3,20,2022,2,1130,200088,306,Mat,3.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,2.0,3.0,100.0,0.0,both,1,1
3,20,2022,2,1130,200089,304,Mattress,3.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,1.0,4.0,1000.0,0.0,both,1,1
3,20,2022,2,1130,200089,305,Bed,3.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,4.0,4.0,1500.0,0.0,both,1,1
3,20,2022,2,1130,200089,306,Mat,4.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,2.0,1.0,120.0,0.0,both,1,1
3,20,2022,2,1130,200090,304,Mattress,5.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,98.0,10.0,2000.0,0.0,both,1,1
3,20,2022,2,1130,200090,305,Bed,5.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,98.0,11.0,3500.0,0.0,both,1,1
3,20,2022,2,1130,200090,306,Mat,10.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,98.0,3.0,110.0,0.0,both,1,1
3,20,2022,2,1130,200090,317,Bicycle,2.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,98.0,3.0,6000.0,0.0,both,1,1
3,20,2022,2,1130,200090,322,Radio,2.0,0,3.0,20.0,2022.0,2.0,1130.0,1.0,1.0,1.0,250.0,0.0,both,1,1
3,20,2001,2,1354,200095,305,Bed,2.0,0,3.0,20.0,2001.0,2.0,1354.0,1.0,2.0,7.0,2700.0,0.0,both,4,1
3,20,2001,2,1354,200095,305,Bed,2.0,0,3.0,20.0,2001.0,2.0,1354.0,2.0,1.0,14.0,2000.0,0.0,both,4,1
3,20,2001,2,1354,200095,305,Bed,2.0,0,3.0,20.0,2001.0,2.0,1354.0,3.0,1.0,13.0,1000.0,0.0,both,4,1
3,20,2001,2,1354,200095,305,Bed,2.0,0,3.0,20.0,2001.0,2.0,1354.0,4.0,2.0,8.0,700.0,0.0,both,4,1
3,20,2001,2,1354,200095,306,Mat,2.0,0,,,,,,,,,,,left_only,1,1
3,20,2025,2,760,200102,304,Mattress,2.0,0,3.0,20.0,2025.0,2.0,760.0,1.0,2.0,4.0,6000.0,0.0,both,1,1
3,20,2025,2,760,200103,305,Bed,3.0,0,3.0,20.0,2025.0,2.0,760.0,1.0,2.0,4.0,3000.0,0.0,both,2,1
3,20,2025,2,760,200103,305,Bed,3.0,0,3.0,20.0,2025.0,2.0,760.0,2.0,2.0,17.0,4000.0,0.0,both,2,1
3,20,2025,2,760,200105,302,Furniture (chairs),8.0,0,3.0,20.0,2025.0,2.0,760.0,1.0,2.0,3.0,3000.0,0.0,both,1,1
3,20,2025,2,760,200105,304,Mattress,7.0,0,3.0,20.0,2025.0,2.0,760.0,1.0,2.0,5.0,10000.0,0.0,both,1,1
3,20,2025,2,760,200105,305,Bed,5.0,0,3.0,20.0,2025.0,2.0,760.0,1.0,1.0,4.0,9000.0,0.0,both,1,1
3,20,2025,2,760,200105,306,Mat,6.0,0,3.0,20.0,2025.0,2.0,760.0,1.0,1.0,5.0,400.0,0.0,both,1,1
3,20,2025,2,760,200105,307,Sewing machine,2.0,0,3.0,20.0,2025.0,2.0,760.0,1.0,1.0,3.0,10000.0,0.0,both,1,1
3,20,2025,2,760,200106,302,Furniture (chairs),2.0,0,3.0,20.0,2025.0,2.0,760.0,1.0,2.0,4.0,2600.0,0.0,both,1,1
3,20,2025,2,760,200106,304,Mattress,2.0,0,3.0,20.0,2025.0,2.0,760.0,1.0,2.0,4.0,7000.0,0.0,both,1,1
3,20,2025,2,760,200106,305,Bed,2.0,0,3.0,20.0,2025.0,2.0,760.0,1.0,2.0,4.0,9500.0,0.0,both,1,1
3,20,2025,2,760,200106,306,Mat,4.0,0,3.0,20.0,2025.0,2.0,760.0,1.0,2.0,3.0,400.0,0.0,both,1,1
3,20,2025,2,1304,200115,302,Furniture (chairs),3.0,0,3.0,20.0,2025.0,2.0,1304.0,1.0,2.0,3.0,2000.0,0.0,both,1,1
3,20,2025,2,1304,200116,302,Furniture (chairs),3.0,0,3.0,20.0,2025.0,2.0,1304.0,1.0,1.0,9.0,2000.0,0.0,both,1,1
3,20,2025,2,1304,200116,304,Mattress,4.0,0,3.0,20.0,2025.0,2.0,1304.0,1.0,2.0,11.0,5000.0,0.0,both,1,1
3,20,2025,2,1304,200116,305,Bed,4.0,0,3.0,20.0,2025.0,2.0,1304.0,1.0,1.0,11.0,4500.0,0.0,both,1,1
3,20,2025,2,1304,200116,306,Mat,5.0,0,3.0,20.0,2025.0,2.0,1304.0,1.0,1.0,7.0,250.0,0.0,both,1,1
3,20,2025,2,1304,200119,306,Mat,2.0,0,3.0,20.0,2025.0,2.0,1304.0,1.0,2.0,1.0,600.0,0.0,both,1,1
3,20,2025,2,1304,200120,302,Furniture (chairs),2.0,0,3.0,20.0,2025.0,2.0,1304.0,1.0,2.0,4.0,2600.0,0.0,both,1,1
3,20,2025,2,1304,200120,304,Mattress,2.0,0,3.0,20.0,2025.0,2.0,1304.0,1.0,2.0,6.0,5000.0,0.0,both,1,1
3,20,2025,2,1304,200120,305,Bed,2.0,0,3.0,20.0,2025.0,2.0,1304.0,1.0,2.0,3.0,3500.0,0.0,both,1,1
3,20,2019,2,344,200121,301,Furniture (3/4 piece sofa set),2.0,0,3.0,20.0,2019.0,2.0,344.0,1.0,2.0,10.0,4000.0,0.0,both,1,1
3,20,2019,2,344,200121,305,Bed,2.0,0,3.0,20.0,2019.0,2.0,344.0,1.0,2.0,10.0,2000.0,0.0,both,1,1
3,20,2019,2,344,200125,332,Mobile Phone,2.0,0,,,,,,,,,,,left_only,1,1
3,20,2009,2,240,200131,306,Mat,2.0,0,3.0,20.0,2009.0,2.0,240.0,1.0,2.0,5.0,300.0,0.0,both,1,1
3,20,2009,2,240,200133,304,Mattress,2.0,0,3.0,20.0,2009.0,2.0,240.0,1.0,2.0,22.0,6000.0,0.0,both,1,1
3,20,2009,2,240,200133,305,Bed,2.0,0,3.0,20.0,2009.0,2.0,240.0,1.0,2.0,22.0,5500.0,0.0,both,1,1
3,20,2009,2,240,200133,306,Mat,3.0,0,3.0,20.0,2009.0,2.0,240.0,1.0,2.0,6.0,300.0,0.0,both,1,1
3,20,2009,2,240,200133,332,Mobile Phone,2.0,0,3.0,20.0,2009.0,2.0,240.0,1.0,1.0,3.0,3000.0,0.0,both,1,1
3,20,2009,2,240,200140,304,Mattress,3.0,0,3.0,20.0,2009.0,2.0,240.0,1.0,2.0,5.0,2500.0,0.0,both,1,1
3,20,2009,2,240,200140,305,Bed,3.0,0,3.0,20.0,2009.0,2.0,240.0,1.0,2.0,7.0,9500.0,0.0,both,1,1
3,20,2008,2,1474,200141,302,Furniture (chairs),4.0,0,3.0,20.0,2008.0,2.0,1474.0,1.0,2.0,15.0,2300.0,0.0,both,1,1
3,20,2008,2,1474,200141,304,Mattress,3.0,0,3.0,20.0,2008.0,2.0,1474.0,1.0,2.0,15.0,6000.0,0.0,both,1,1
3,20,2008,2,1474,200141,305,Bed,3.0,0,3.0,20.0,2008.0,2.0,1474.0,1.0,2.0,15.0,4000.0,0.0,both,1,1
3,20,2008,2,1474,200141,306,Mat,4.0,0,3.0,20.0,2008.0,2.0,1474.0,1.0,2.0,15.0,350.0,0.0,both,1,1
3,20,2008,2,1474,200146,304,Mattress,2.0,0,3.0,20.0,2008.0,2.0,1474.0,1.0,2.0,4.0,9000.0,0.0,both,1,1
3,20,2008,2,1474,200146,305,Bed,2.0,0,3.0,20.0,2008.0,2.0,1474.0,1.0,2.0,4.0,6000.0,0.0,both,1,1
